animal;id;experience;test;path
mouse;Z;6;6;ОФХАКЛЕРШСДХЦГЯМЯГЦХАХФХЦХФИЛЕРШСДХЦГЯЭЖТ
mouse;PZ;2;2;ОИКАХЦХАХЦГЗУЩТЖЭЯЦХАКИЛИМЯЦФОЫОФХЦЯЭЯГЦФХАДСШР
mouse;PZ;2;3;ОМЯЦФХАХЦГЯМИКАХЦГЗУЗГЦФЦЯЭЯГЦХАКИФХФМЯГЦХЦФЦГЦХКИМЯГЦФХФЦФМЯГЦХКЛЕР
mouse;PZ;3;1;ОИКАХЦГЗУЩТ
mouse;PZ;3;2;ОФЦГЦХАКИМЯГЯЭМОЫОИКАКЛЕРШСДСШР
mouse;PZ;3;3;ОФХАКИМЯГЦФХЦГЦФИОЫОФХАКЛЕР
mouse;PZ;3;4;ОИКАХФЦГЗУЩТЖЭМИКАКЛЕР
mouse;PZ;3;5;ОФЦГЯМИКАДАХЦЯЭЖТЩУЗЯМИЛЕР
mouse;PZ;3;6;ОФЦГЯМИМЯГЦФОЫОИКАХЦГЗУЩТ
mouse;PZ;4;1;ОФХКИКАДСШР
mouse;PZ;4;2;ОФЦГЯЭЖТЖЭЯГЦХКЛКАДСШР
mouse;PZ;4;3;ОФЦГЦХАКЛКДСШР
mouse;PZ;4;4;ОФЦГЗУЩТЩУЩТЖЭМИКАКЛКИМЯЭМИКЛЕР
mouse;PZ;4;5;ОФХАДСШР
mouse;PZ;4;6;ОФЦГЯЭЖТЩУЗЦФХАХКИКЛЕРШР
mouse;PZ;4;7;ОФХАДСШР
mouse;PZ;5;1;ОФЦГЗУЩТ
mouse;PZ;5;2;ОФХАКИМЭВЭМОЫОИЛЕР
mouse;PZ;5;3;ОФХАКИМЯГЦФОЫОИКАДСШР
mouse;PZ;5;4;ОФЦГЗУЩТЖЭЯГЦХАКЛКАХЦГЗУЩТ
mouse;PZ;5;5;ОФЦГЯЦХАКИФХАКЛЕРЕЛИМЯГЦХАКАХЦГЗУЩТ
mouse;PZ;5;6;ОФХАХЦГЗУЗГЦФОЫОИЛЕР
mouse;PZ;5;7;ОФЦГЦХАДСШРШСДАХЦГЯМИКАХЦГЗУЩТЩУЗЦХЦХЦЯМОЫОИЛЕР
mouse;PZ;5;8;ОФЦГЗУЗГЦХАДСШРШСДАХЦГЯМЯГЦХАКХЦГЯЭВЖТ
mouse;PZ;6;1;ОФЦГЯМИКАХЦГЗУЩТ
mouse;PZ;6;2;ОФХАКЛКАХЦГЯЭЯГЦХАКИФЦХФОЫОФЦЗУЩТ
mouse;PZ;6;3;ОФХАКАХЦГЯМФЦГЦХАКЛЕР
mouse;PZ;6;4;ОФХАХЦГЗУЗГЦХАКИМЯГЦФХАКЛЕРШСДАХЦГЯЭЖТЩУЗГЦХАХФОЫОИКАКЛЕРЕЛИМЯГЦХАХЦЯЭЖТ
mouse;S;1;1;ОИЛИМЭЖЩУЩТЖЭМИЛИМЭЖТЩУЗГЦХ
mouse;S;1;1;КДСШРЕЛИМЭМОЫОИКИМЭМИЛИОЫОИМЭВЭМИЛЕР
mouse;S;1;2;ОИМЯЭЖЩУЗГЦХКДСШРШСДАХЦЗУЗГЦХДСШРШСДАХЦГЦХАДКХЦЗУЗЦХКХЦЗУЩТЖЭМИЛЕРЕЛИОЫОИМЭВЭМЯЭЖТ
mouse;S;4;3;ОМЯГЗУ
mouse;S;4;1;ОФХКИМЯГЦХКЛЕРЕЛКХЦЗУЩТЩУЗГЦФИКАХФОЫОФХЦФМЯГЗУЗЦХКЛБЕРШСДХФМЭВЖТ
mouse;S;4;2;ОИКАКИФХАДСШР
mouse;S;4;3;ЩТЩТЖЭМИКАХФОЫОИЛЕР
mouse;S;4;4;ОМЯГЯЭВЖТ
mouse;S;4;5;ОИКХЦФХАКИМЭМЯГЦХАХАКЛЕРШСДСШР
mouse;S;2;1;ОИЛЕШСДХЦЗУЩТ
mouse;S;2;2;ОМЯЦФХКЛБЛЕР
mouse;S;2;3;ОМЯЗУЩТЩУЗГЦХАДСШРЕЛИФЦГЯЭВЖТЩУЗГЦХАДСШР
mouse;S;2;4;ОФХКЛБЛКХЦЯЭЖТЩУЩТ
mouse;S;2;5;ОМЯГЦФИКДАКИОЫОФЦЗУЩТЖЭЯЗУЩТЩУЗГЦХАКЛЕРШР
mouse;S;2;6;ОМЭВЖТЩУЗГЯЦХАДСШРЕЛИФЦЗУЗЯЭМИКАДСШР
mouse;S;3;1;ОФХАХФОЫОМЯЦФОЫОФЦЯЭЖТЖВЖТЩУЗГЯЭЖТЩУЗГЦФИЛЕР
mouse;S;3;2;ОМЯГЦХКЛЕРШСДСШР
mouse;S;3;3;ОМЯГЦХАКИФЦФИЛИОЫОМЭЖТ
mouse;S;3;4;ОИКАДСШРШСДКХЦГЗУЩТЩУЩТЖЭЯГЦФИЛЕР
mouse;S;3;5;ОЫОМИЛКАДСШРШСДСШР
mouse;S;5;1;ОИКАХЦЗУЩТЩУЗГЦФИЛКАХЦЯМОЫОИЛКАКХЦЗУЩТ
mouse;S;5;2;ОФХАДСШР
mouse;S;5;3;ОМЯГЗУЩТЖЭВЭЯГЦФХАКИМЯГЯЭВЖТЩУЗГЯМИЛЕРЕЛКАХЦГЯЭЖТ
mouse;S;6;1;ОИКЛИМЯГЦХАХКЛЕРЕЛИМЭЖТЖЭМФОЫОФХАКЛКАКИМЯГЯМФХАКЛЕР
mouse;S;6;2;ОФХАДСШРЕЛКАКИМЭЖТ
mouse;S;6;3;ОФХАКИОЫОИКАДСШР
mouse;S;6;4;ОФЦЗУЩТЩУЗГЦХАКИМЭЖТЩУЗГЦХАКИМЯГЯМИКАКЛЕРШСДАХФИЛЕР
mouse;SH;1;1;ОМЯЭМИЛИМЭВЖЩУЗГЯЦХКДСШРЕЛИМЭВЭМОЫОМЭМОЫОИЛИМИЛЕР
mouse;SH;1;2;ОИЛИМЭМЭЖЩУЗГЯГЗУЩТЩУЗЦХАДСШРШСДАХЦЗУЩТ
mouse;SH;2;1;ОМЭМОЫОМЯМОЫОМЭМИЛЕРШСДАХАДСШРШСДАХЦГЗУЩТ
mouse;SH;2;2;ОМЯГЦХКЛЕШСДАХФЦГЯМЯГЗУЩТЩУЗГЦХКАХФОЫОФЦХДСШР
mouse;SH;2;3;ОМЯГЗУЩТЖЭЯГЯМФХАХЦГЦХАКЛБЛИФХАКЛЕР
mouse;SH;2;4;ОФХАКИФХАХЦГЯЭВЭЯГЯМФХКЛЕРШСДАХЦГЯМФХФХКЛЕРЕЛИФЦГЗУЩТ
mouse;SH;2;5;ОФХАДСШРШСДСШРЕЛКАХЦЗУЩТЩУЩТ
mouse;SH;2;6;ОФХФОЫОИКДСШРЕЛКАХФХАКХАКЛЕРШСДАХЦГЦХАКЛЕР
mouse;SH;3;1;ОМЯГЦХАКЛЕРЕЛИОЫОФЦГЯЭЖТ
mouse;SH;3;2;ОФХАКЛКАХЦГЯГЦХФОЫОМЭЖТЖЭМИЛКАДСШР
mouse;SH;3;3;ОФЦГЦХАКИМЯГЯМИКХФОЫОИЛЕР
mouse;SH;3;4;ОИКАХФЦГЗУЩТЖЭЯГЦХАКХЦГЦФИКЛИМЭЖТЩУЗГЦХАХЦФХАХФОЫОИЛЕР
mouse;GZ;10;4;ОМЯГЦХАДСШР
mouse;SH;3;5;ОФЦГЯМИЛКАХЦГЦХАКЛЕРШСДХФХКХЦГЯМИКАХФХАХЦГЗУЗГЦХКИОЫОФЦГЯМИКАХЦГЯЭЖТЩУЩТ
mouse;SH;4;1;ОФХАКИОЫОИЛЕР
mouse;SH;4;2;ОФЦЯЭЖТЩУЗГЦХАКАКИЛКХЦЯМОЫОИЛЕР
mouse;SH;4;3;ОФЦГЦХАДСШРШСДСШРШСДХФЦЯЭЖТЩУЗГЦХКИМЭЯМИКАХФЦХФОЫОИЛЕР
mouse;SH;5;1;ОФЦГЯЭЖТЖЭЯГЦХАКЛИМЯГЦХКАКЛЕР
mouse;SH;5;2;ОФЦГЯЭЯГЦХАКИФЦГЯМФХАКИМЭМИЛЕР
mouse;SH;5;3;ОФЦГЗУЩТ
mouse;SH;5;4;ОФЦГЦХАДСШСДАХЦХАКИМЯГЦХАКИМЯГЦФОЫОФЦГЦГЦХАКЛЕР
mouse;SH;5;5;ОФЦГЗУЩТ
mouse;SH;5;6;ОМЯГЯГЦХАХЦГЯЭВЭМФЦГЯГЦГЦХАДАХЦГЗУЩТ
mouse;SH;5;7;ОФХАКЛКАХЦГЯЭМИКАХФЦГЦХАДСШРШСДАХЦГЗУЩТ
mouse;SH;5;8;ОФХАХЦГЯМФХАХЦГЗУЩТ
mouse;SH;5;9;ОФХАКИМЯГЦХАКИФЦГЯЭМФХАХЦГЗУЩТ
mouse;SH;6;1;ОФЦГЯГЦХАКЛЕРЕЛИФХАХЦГЗУЗЦХАКИМЯГЦХФОЫОИЛЕР
mouse;SH;6;2;ОФЦГЯЭМФХАКИФЦЯГЯЦХАХЦФХАДСШР
mouse;SH;6;3;ОФХАХЦГЗУЩТ
mouse;SH;6;4;ОФХАКАХЦГЦХАКИМЯГЦХАКИФХАХЦГЯМИКАХЦГЗУЩТ
mouse;SH;6;5;ОФХАКЛКХЦГЯЭЖТЩУЗГЦХАХЦГЯГЯМФЦФЦГЦХКИМЯМИКАКХЦГЦЯМФХЦХАХЦХЦГЗУЩТ
mouse;Z;1;1;ОМЭЯМОЫОИЛИМЯЭМОЫОМЭМОЫОИЛИМЭЖЩУЗГЦХДСШР
mouse;Z;1;2;ОИЛИМЯМИМЭМОЫОИЛЕШСДАХЦГЗУЩТЩУЗГЦХАДАХЦГЗУЩТ
mouse;Z;1;3;ОФЦЗУЩТЩУЗГЦХАДСШР
mouse;Z;1;4;ОФЦГЦХАДАКЛИМЯГЦХАКЛЕР
mouse;Z;1;5;ОФХАДХЦГЦФОЫОИКАКИМЯГЯЭЖТЩТ
mouse;Z;2;1;ОФЦГЯМФЦГЗУЩТЖЭЯГЦХАКЛЕРШСДАХФОЫОМЯЦХАКЛИОЫОМЭЖТ
mouse;Z;2;2;ОФХАХЦГЦГЦХАДСШР
mouse;Z;2;3;ОИКАХЦГЗУЩТ
mouse;Z;2;4;ОФЦГЗУЗГЦХАДСШР
mouse;Z;2;5;ОФХАХЦГЯЭВЭМФЦГЦГЦХАДАХЦЯМИКХФМЯГЦХАХЦГЦХЦХФОЫОФХЦХАХЦГЯМОЫОМЭЖТ
mouse;Z;2;6;ОФХАХЦГЦХАХЦГЦХАХЦГЗУЩТЩУЗЦФЦХЦГЦХЦГЯМИЛЕР
mouse;Z;3;1;ОФХАДСШРШСДАХЦГЗУЩТЩУЗГЦХАКХФОЫОИЛКАХЦГЯЭЖТ
mouse;Z;3;2;ОФХАДСШР
mouse;Z;3;3;ОИКАХЦГЯЭЖТ
mouse;Z;3;4;ОФХАКИМЯГЦХФМЯЗУЩТ
mouse;Z;3;5;ОФЦГЦХАКЛЕР
mouse;Z;3;6;ОФХАХЦГЦФИЛИМЭЖТЖЭЯГЯМОЫОИКАДСШР
mouse;Z;3;7;ОФХАХЦГЦХЦГЯМФХФИКАХЦЗУЩТ
mouse;Z;3;8;ОФХАХЦГЯГЦХАХФОЫОИЛЕР
mouse;Z;3;9;ОИКАХЦГЯМИКАДСШР
mouse;Z;3;10;ОФХАХЦГЯЭМИКАХЦГЦХАХЦГЦФХАХФОЫОИЛЕР
mouse;Z;4;1;ОФЦЯМИКАДСШР
mouse;Z;4;2;ОФЦГЦХФИКАКЛЕРЕЛИМЯЗУЩТ
mouse;Z;4;3;ОФХАХЦГЯЭЖТЖЭМИЛЕР
mouse;Z;4;4;ОФХАХЦГЯЭЖТЩУЩТ
mouse;Z;4;5;ОФХАКИМЯГЗУЗЦФОЫОИКДСШРШСДАХФМЭЯГЯЭЖТЩУЩТ
mouse;Z;4;6;ОФХАКАКИЛЕРШСДСШР
mouse;Z;4;7;ОФХАХЦХДСШРШСДХЦГЯЭЖТЩУЩТЩУЗГЦХАКЛКДСШР
mouse;Z;5;1;ОФХАКЛИФЦГЯЭМФХАКИФЦГЯМЭЖТ
mouse;Z;5;2;ОФХАХФЦГЗУЩТ
mouse;Z;5;3;ОФХАКЛЕРШСДСШР
mouse;Z;5;4;ОФХАКИМЯГЦФХАКИМЯЗУЩТ
mouse;Z;5;5;ОЫОФХАКЛБЛКАХЦГЦГЯГЦФИЛИКАХЦГЯМЯЭВЖТЩТ
mouse;Z;5;6;ОФХАХЦГЦХЦГЯМЭМИКАКИМЯЭЖТ
mouse;Z;9;1;ОФЦГЦХАХЦГЦХАКЛЕР
mouse;Z;9;2;ОФХАКИМЯГЦФОЫОФХАКЛЕР
mouse;Z;9;3;ОФХАХЦГЯЭЖТЩУЗГЦХАДСШР
mouse;Z;9;4;ОФХАХЦГЯГЦФХАХЦГЦХАКЛКАХФМЯГЗУЩТ
mouse;Z;9;5;ОФЦГЦХАКИФХАХЦГЯГЦХЦГЯГЦФОЫОФХАКЛКАДСШР
mouse;Z;9;6;ОФХАХЦГЯМФХАХЦГЦХАХЦГЦФЦГЦХАКИМЯГЯЭЖТ
mouse;ZSH;5;2;УЩТ
mouse;ZSH;5;1;ОФЦГЯЭЖТЖЭЯГЦХАДСШР
mouse;ZSH;5;2;ОФХАДАХЦГЗ
mouse;ZSH;5;3;ОФЦГЦХАКИМЯГЦГЯЭЖТЖЭЯГЦФОЫОФХАДСШРШСДАХЦЯМЯГЦФХАКИМЯГЯЭВЭМИКДСШР
mouse;ZSH;5;4;ОФЦХАКАХЦГЯМИКХЦГЯМОЫОФЦХАКЛЕР
mouse;ZSH;4;1;ОФМЯЭЯГЦХАХЦЯМИКАХЦФОЫОФЦЯЭЯЦФХАДСШР
mouse;ZSH;4;2;ОФХАДСШР
mouse;ZSH;4;3;ОФЦГЗУЩТЖЭЯГЦХДАХФЦФХДХФЦЯЭМИЛЕРШСДХЦЗУЩТЩУЩТЩУЗЦФОЫОФЦХКИМИЛЕР
mouse;ZSH;4;4;ОФХАКИМЯГЦХАКЛЕР
mouse;ZSH;6;1;ОФЦГЯЭВЖТ
mouse;ZSH;6;2;ОФХАКИМЯГЦХКЛЕР
mouse;ZSH;6;3;ОФЦГЦХАКИМЯГЦХАКЛЕР
mouse;ZSH;6;4;ОФОЫОФЦГЦХАКИМЯЦФИФЦХАКЛЕРШСДСШР
mouse;ZSH;6;5;ОФХАХЦГЦХЦГЯМИКАХЦГЯМИКАХЦФЦХАКИМЯГЦФИЛЕР
mouse;ZZ;1;1;ОМЭВЭЯМОЫОИМЯМОЫОМЭМЭЖЩУЗГЦХАДСШРШСДАХЦГЗУЩТ
mouse;ZZ;1;2;ОИЛИМЯЭМОЫОИЛЕШРШСДАХФЦГЯГЦХАКХЦГЗУЩТЩУЗГЦХКАХЦГЦХАДСШР
mouse;ZZ;1;3;ОФХАХЦГЗУЩТЩУЗГЦФЦГЗУЩТЩУЗЦФМЭЯГЦХАКЛКДАХАХФОЫОФЦГЗУЩТЩУЗЦХАДАХЦГЦФМЯГЦХАДСШРШСДХФМЯГЯЭМИКАХЦХФЦГЯМФЦХКХЦГЯМОЫОФЦГЦ
mouse;ZZ;2;1;ОИЛИМЯЭЖЩУЗГЦХАДСШР
mouse;ZZ;2;2;ОМЭЯГЦХКАДСШРШСДАХЦГЗУЩТЩУЗГЦХАДСШРШСДАХФЦЗУЩТЩУЗГЦХФОЫОФЦХЦГЯЭЖТ
mouse;ZZ;2;3;ОФЦЗУЩТЩУЗГЦХАХФХЦЯЦХАХЦФМЯГЦХАКИЛКАКЛЕРШСДХФЦХАХЦГЗУЩТ
mouse;ZZ;2;4;ОИКАХЦГЗУЗГЦХАКАДСШРЕЛИМЯГЦХДСШР
mouse;ZZ;2;5;ОФХАКЛКАХЦГЯЭЖТЩУЗГЯМИКДСШР
mouse;ZZ;2;6;ОФХАКИМЯГЦХАХЦЯЭЖТЩУЩТ
mouse;ZZ;3;1;ОФХАХЦГЦФОЫОФХАКЛИМЯГЯЭЯЗУЩТ
mouse;ZZ;3;2;ОИКАКИМЭЖЩУЗГЗУЩТ
mouse;ZZ;3;3;ОФЦХАХФИКАДСШР
mouse;ZZ;3;4;ОИЛИМЭЯГЦХАКИМОЫОМЯГЯМЭЖТЩУЗГЯМИЛЕШР
mouse;ZZ;4;1;ОИКХЦЯЦФХКИОЫОИЛЕР
mouse;ZZ;4;2;ОФЦЯМЭЯЗУЩТЩУЗГЯМИКАДСШРШСДАХФОЫОИКХЦЯЭЖТЩУЗГЦФХАКИЛЕРШСДСШР
mouse;ZZ;4;3;ОИКАХЦГЯЭЖТЖЭЯГЦХАКИОЫОИЛЕР
mouse;ZZ;4;4;ОФХАКЛКАДХЦГЯЭЖТЩУЗГЯМИКАХФЦХКЛЕР
mouse;ZZ;5;1;ОФХАКИФЦГЯЭЯГЦХАКЛЕР
mouse;ZZ;5;2;ОФХАХЦГЯМИЛКАДСШРШСДАХЦГЦФОЫОИЛЕР
mouse;ZZ;5;3;ОФХАКИМЭЯГЦХАХФЦГЯМИКЛЕР
mouse;ZZ;5;4;ОФХАХЦЯМОЫОИЛЕР
mouse;ZZ;5;5;ОФХАХФЦГЯГЗУЩТ
mouse;ZZ;6;1;ОФХАКИМЯГЯЭМИКАДСШР
mouse;ZZ;6;2;ОФЦГЦХАХФОЫОФХАКЛЕР
mouse;ZZ;6;3;ОФХАХЦГЗУЩТ
mouse;ZZ;6;4;ОФХАХЦГЯЭЯГЯМИКАДСШРШСДАХЦХФМЯГЗУЩТ
mouse;ZZ;6;5;ОИЛКАХЦГЦХАХФЦХФОЫОФЦЯМИКДСШР
mouse;ZZ;7;1;ОФХАХЦГЯЭМИЛЕРЕЛКАХЦГЯМИКАДСШР
mouse;ZZ;7;2;ОФЦГЯЭЖТЩУЗЯМИКАХЦГЦХКЛЕР
mouse;ZZ;7;3;ОФХАХЦГЦХДСШР
mouse;ZZ;7;4;ОФХАДСШРШСДАХЦГЯЭЖТЩУЗГЦХАКИКАКИМЭЯГЦХАХЦГЦФОЫОИЛЕР
mouse;ZZ;7;5;ОФХАКИМЯГЦХАКЛЕРШСДАХЦГЯЭЖТЩУЗГЦХАКЛКЛЕРШСДСШР
mouse;ZZ;7;6;ОФХАХФЦГЯЭЖТЩУЗГЦХАКЛЕРШСДХФМЭЯГЦХКИФХАХФМЯГЯМОЫОИЛЕР
mouse;ZZ;9;1;ОФХАКИМЯГЦФМЭЖТЖЭМФХАКЛЕР
mouse;ZZ;9;2;ОФЦГЦХАКИМЯГЗУЩТЩУЗГЯМФХАКХЦГЦХАКИМЯГЦФОЫОИКАДСШР
mouse;ZZ;9;3;ОФЦГЦХАКЛЕРЕЛКАХФМЯГЦХКИМЯГЯЭЖТ
mouse;ZZ;9;4;ОМЭЯГЦХАХЦГЦХАКЛЕРШСДСШР
mouse;ZZ;9;5;ОФХАХЦГЯЭЖТЩУЩТ
mouse;GZ;1;1;ОМЭМОЫОМЯГЯГЯМИЛЕРШСДСШЕЛКАКЛКДСШР
mouse;GZ;1;2;ОМЯГЯЗЯГЯГЯГЯГЗУЩТ
mouse;GZ;1;3;ОФЦЗГЗУЩТЩУЗЦГЯЦХДСШСДХЦЯГЦХДАКХЦЯЭЖЩУЩЖЭМФХДСДАКЛКАХФОИФЦКОЕЦОЫТОГОВРЕМЕИГЯМИЛКАХЦЗУЗГЦХКИФЦГЗУЗЦХДХЦГЯЭЖТЖЭМИКАХ
mouse;GZ;2;1;ОМЯГЯЭЖТ
mouse;GZ;2;2;ОФЦХЦЯЭЖЭМИКАХЦГЗУЩЖЭМИКЛИМЯГЗУЩТ
mouse;GZ;2;3;ОФЦХАХАКЛЕШСДАХЦЗУЩТЖЭМИКАКЛИМЯГЦХЦФОЫОФЦГЗУЩТЩУЗГЯГЦХДСШРШСДАХЦГЦФОИМЯГЯМФХАКАКАХЦГЯМФЦГЗУЩЖЭМИКАХЦГЦХДСШР
mouse;GZ;3;1;ОФХДСШР
mouse;GZ;3;2;ОМЯГЦХАКЛБЕРШСДХЦГЯЭЖТ
mouse;GZ;3;3;ОФХАДСШСДАХФОЫОФЦГЗУЩТЩУЗГЯГЯМИКХЦЗУЩТЩУЗГЦХАДСШСДАХЦХАКЛЕЛЕР
mouse;GZ;3;4;ОФХАДКАКИМЯГЦХАКЛЕР
mouse;GZ;3;5;ОФЦЯГЦХАХЦГЗУЗГЦХАКЛКХЦЯЦФЦГЯЭЖЩТ
mouse;GZ;4;1;ОФХАДСШР
mouse;GZ;4;2;ОМЯГЗУЩТ
mouse;GZ;4;3;ОФХАДСШРЕЛКАХЦГЗУЩТЖЭМИКАКИМЯМИКАКИМИЛИМЭВЖТЩТЖВЭМИКАХЦФОЫОФХАКЛЕР
mouse;GZ;4;4;ОМЯГЗУЗГЦХАКЛИКХЦГЯГЯМФХАКЛБЛИМЯГЦХАКИМЭЖТ
mouse;GZ;5;1;ОФХАКЛИМЯГЦХАХЦХДСШР
mouse;GZ;5;2;ОФЦЯГЦХАКЛЕРШСДКИМЭЖТЩТ
mouse;GZ;5;3;ОМЯГЦХАДСШР
mouse;GZ;5;4;ОМЯГЦХАДСШРЕЛИФЦГЗУЩТ
mouse;GZ;5;5;ОФХАКХЦГЦХФОЫОФХФОЫОФОЫОМЭЖТ
mouse;GZ;5;6;ОФЦЗУЗГЦХАДСШСДКИЛИМЭВЖЩТ
mouse;GZ;6;1;ОФЦГЯМИКЛЕР
mouse;GZ;6;2;ОФЦЯЭМИКАХЦГЯГЯМИКДХФОЫОМЭЖТ
mouse;GZ;6;3;ОФЦГЯЭВЭМФХАДКЛЕШР
mouse;GZ;6;4;ОФХАКЛИЛИМЭЖТ
mouse;GZ;6;5;ОМЯГЗГЦХКЛЕЛИМЭЖТ
mouse;GZ;6;6;ОФЦЯМФХАКИМЭМЯГЯМФХДСШРШСШР
mouse;GZ;7;1;ОФХАКЛЕР
mouse;GZ;7;2;ОИФЦГЗУЩТ
mouse;GZ;7;3;ОИМЭВЭЯМИКАДСШР
mouse;GZ;7;4;ОФХАКИМЭМИЛЕР
mouse;GZ;7;5;ОФХАКЛЕР
mouse;GZ;7;6;ОФЦГЯГЦХФОЫОФЦЯЭЯЦХАКЛЕР
mouse;GZ;7;7;ОМЭЖТ
mouse;GZ;7;8;ОМФЦХАКЛИКХЦФМЭЖТ
mouse;GZ;7;9;ОФМЭЖТЩУЗЯМИЛЕР
mouse;GZ;7;10;ОФОЫОФЦГЗУЗЦХДСШЕЛИМЭЖТ
mouse;GZ;7;11;ОМЯМФОЫОМЭЖТ
mouse;GZ;8;1;ОФХКЛЕР
mouse;GZ;8;2;ОФЦЗЯЭМИКАХЦГЯЭЖТ
mouse;GZ;8;3;ОФХАКЛИМЯЗУЩУЩТЩУЗГЦФОЫОМЭЖТ
mouse;GZ;8;4;ОФХАКЛИМЭЯГЯЭВЭМФЦХКИОЫОФХАКЛЕР
mouse;GZ;8;5;ОМЭЖТ
mouse;GZ;8;6;ОМИКАХЦЗУЗЦХКИОЫОФХФМЭЖТ
mouse;GZ;8;7;ОФЦГЗУЩЖЭМИКАКИЛЕРШР
mouse;GZ;8;8;ОМЭЯМФЦХАХЦХДСШР
mouse;GZ;8;9;ОМЭЯЭВЖТ
mouse;GZ;8;10;ОФХКЛИОЫОМЯЭМФХАКЛБЕР
mouse;GZ;13;11;ОФЦЗУЩТ
mouse;GZ;13;1;ОФХАДСШР
mouse;GZ;13;2;ОФЦГЗУЩУЗГЦХАДСШСДХЦЯЭЖТ
mouse;GZ;13;3;ОМЯГЦФИКИМЭЖТ
mouse;GZ;13;4;ОФХАКЛИМЭЖТ
mouse;GZ;13;5;ОМЯГЦФМЭЖТ
mouse;GZ;13;6;ОФХАКИКХЦХКЛЕР
mouse;GZ;13;7;ОФЦГЗУЩЖЭМИЛЕР
mouse;GZ;13;8;ОФИКХЦЯМФХДСШР
mouse;GZ;13;9;ОМЭЖТ
mouse;GZ;13;10;ОМЯГЦФИФХАКЛЕР
mouse;GZ;13;12;ОМЯГЦХКЛЕР
mouse;GZ;13;13;ОФХКЛИОЫОФХФИЛЕР
mouse;GZ;9;1;ОФЦЯЭЖТЩУЗЦХАДСШРШСДХЦГЗУЩТ
mouse;GZ;9;2;ОФХАКЛБЛЕЛИМЭМФХАКИОЫОМЭВЖТ
mouse;GZ;9;3;ОФЦГЗУЩУЗЯМИОЫОИКАХФОЫОМЭЖТ
mouse;GZ;9;4;ОМЭЖТ
mouse;GZ;9;5;ОМЭЯГЗУЗЦХАДСШСШР
mouse;GZ;9;6;ОМЭЖТ
mouse;GZ;9;7;ОФХАХЦГЯГЦФОЫОМЭЖТ
mouse;GZ;10;1;ОФХАКЛЕРЕЛИМЯГЗУЩУЩЖЭМИКАХЦГЗУЩУЗГЦХАКЛИОЫОФЦЯЭВЖТ
mouse;GZ;10;2;ОФХАДСШЕЛИМЭЖТ
mouse;GZ;10;3;ОФЦГЦФОЫОФИМЭЖТ
mouse;GZ;10;5;ОМЭЖТ
mouse;GZ;10;6;ОФЦЯЭЖТ
mouse;GZ;10;7;ОФХАХЦГЦХАКИФОЫОМЭЖТ
mouse;GZ;10;8;ОМЭЖЩУЗГЦХАКЛЕЛИМЭЖТ
mouse;GZ;10;9;ОФХАДСШЕЛИМЯГЗУЗГЦХАКИМЭЖТ
mouse;GZ;10;10;ОМЭЖТ
mouse;GZ;10;11;ОФЦГЯМФИКАХЦГЗУЩТ
mouse;GZ;12;1;ОФХАКЛИФЦГЯЭЖТ
mouse;GZ;12;2;ОФХАДСДХЦГЯЭВЭЖТ
mouse;GZ;12;3;ОФХАКЛЕР
mouse;GZ;12;4;ОФЦГЗУЩТ
mouse;GZ;12;5;ОФХАДСДХЦГЗУЩУЗГЦХКЛИОЫОМЭЖТ
mouse;GZ;12;6;ОФИЛЕР
mouse;GZ;12;7;ОФОЫОМЯГЦХАДСШР
mouse;GZ;12;8;ОМЭЖЭЯЦФИКХФМЭЖТ
mouse;GZ;12;9;ОМЯГЦХКЛИОМФХАКЛЕР
mouse;GZ;12;10;ОФХАДСШЕЛИМЭЖЩЖЭМОЫОФХКИЛЕР
mouse;GZ;12;11;ОМИКЛИМЭЖТ
mouse;GZ;14;1;ОМЯГЦХАКЛЕР
mouse;GZ;14;2;ЫОФХКЛИМЭЖТ
mouse;GZ;14;3;ОМЯГЦХАКИМЯГЯЭЖТ
mouse;GZ;14;4;ОФХАКЛИМЯГЦХДСШР
mouse;GZ;14;5;ОМЭЖТ
mouse;GZ;14;6;ОФХАКЛЕР
mouse;GZ;14;7;ОМЭЖТ
mouse;GZ;14;8;ОМЯГЦХАДСШР
mouse;GZ;14;9;ОМЭЖТ
mouse;GZ;14;10;ОМЯЦХАКИОЫОФХКЛЕР
mouse;GZ;14;11;ОМЯЦФЦЯМФХАКИМЭЖТ
mouse;GZ;14;12;ОМЭЖТ
mouse;GZ;14;13;ОМЯЦФХАКИОЫОМЯЭМИЛИМЯЗУЗГЦХАХФМЭЖТ
mouse;GZ;14;14;ОФХКЛЕР
mouse;GZ;14;15;ОФХКИОЫОМЯЦХКИМЯЭЖТ
mouse;GZ;14;16;ОФХКЛЕР
mouse;GZ;15;1;ОФХАКИМЯГЦХАКЛЕР
mouse;GZ;15;2;ОФХКЛЕР
mouse;GZ;15;3;ОФЦГЯЭМИКАХЦЯЭЖТ
mouse;GZ;15;4;ОФЦФОЫОФХАКЛЕР
mouse;GZ;15;5;ОФХАКЛЕР
mouse;GZ;15;6;ОФХАДСШР
mouse;GZ;15;7;ОФХАКИМЯГЦХКХЦЯЭЖТ
mouse;GZ;15;8;ОФХКИМЯГЦХКЛЕР
mouse;GZ;15;9;ОФХКЛЕР
mouse;GZ;15;10;ОМЯГЦХДСШР
mouse;GZ;15;11;ОФХАКИМЭЖЩТ
